UF,cod_ibge,nome_2018,area_km2
PB,2506608,IBIARA,244
PB,2506707,IMACULADA,317
PB,2506806,INGÁ,268
PB,2506905,ITABAIANA,219
PB,2507002,ITAPORANGA,468
PB,2507101,ITAPOROROCA,146
PB,2507200,ITATUBA,244
PB,2507309,JACARAÚ,253
PB,2507408,JERICÓ,179
PB,2507507,JOÃO PESSOA,211
PB,2507606,JUAREZ TÁVORA,71
PB,2507705,JUAZEIRINHO,468
PB,2507804,JUNCO DO SERIDÓ,170
PB,2507903,JURIPIRANGA,79
PB,2508000,JURU,403
PB,2508109,LAGOA,178
PB,2508208,LAGOA DE DENTRO,85
PB,2508307,LAGOA SECA,108
PB,2508406,LASTRO,103
PB,2508505,LIVRAMENTO,271
PB,2508554,LOGRADOURO,38
PB,2508604,LUCENA,89
PB,2508703,MÃE D'ÁGUA,244
PB,2508802,MALTA,173
PB,2508901,MAMANGUAPE,340
PB,2509008,MANAÍRA,353
PB,2509057,MARCAÇÃO,124
PB,2509107,MARI,155
PB,2509156,MARIZÓPOLIS,64
PB,2509206,MASSARANDUBA,206
PB,2509305,MATARACA,184
PB,2509339,MATINHAS,38
PB,2509370,MATO GROSSO,84
PB,2509396,MATURÉIA,84
PB,2509404,MOGEIRO,214
PB,2509503,MONTADAS,32
PB,2509602,MONTE HOREBE,116
PB,2509701,MONTEIRO,986
PB,2509800,MULUNGU,195
PB,2509909,NATUBA,203
PB,2510006,NAZAREZINHO,192
PB,2510105,NOVA FLORESTA,47
PB,2510204,NOVA OLINDA,84
PB,2510303,NOVA PALMEIRA,310
PB,2510402,OLHO D'ÁGUA,596
PB,2510501,OLIVEDOS,318
PB,2510600,OURO VELHO,129
PB,2510659,PARARI,208
PB,2510709,PASSAGEM,112
PB,2510808,PATOS,473
PB,2510907,PAULISTA,577
PB,2511004,PEDRA BRANCA,113
PB,2511103,PEDRA LAVRADA,337
PB,2511202,PEDRAS DE FOGO,405
PB,2511301,PIANCÓ,565
PB,2511400,PICUÍ,662
PB,2511509,PILAR,102
PB,2511608,PILÕES,64
PB,2511707,PILÕEZINHOS,44
PB,2511806,PIRPIRITUBA,80
PB,2511905,PITIMBU,137
PB,2512002,POCINHOS,628
PB,2512036,POÇO DANTAS,97
PB,2512077,POÇO DE JOSÉ DE MOURA,101
PB,2512101,POMBAL,889
PB,2512200,PRATA,192
PB,2512309,PRINCESA ISABEL,368
PB,2512408,PUXINANÃ,73
PB,2512507,QUEIMADAS,403
PB,2512606,QUIXABA,157
PB,2512705,REMÍGIO,181
PB,2512721,PEDRO RÉGIS,74
PB,2512747,RIACHÃO,90
PB,2512754,RIACHÃO DO BACAMARTE,38
PB,2512762,RIACHÃO DO POÇO,40
PB,2512788,RIACHO DE SANTO ANTÔNIO,91
PB,2512804,RIACHO DOS CAVALOS,264
PB,2512903,RIO TINTO,467
PB,2513000,SALGADINHO,184
PB,2513109,SALGADO DE SÃO FÉLIX,202
PB,2513158,SANTA CECÍLIA,224
PB,2513208,SANTA CRUZ,210
PB,2513307,SANTA HELENA,210
PB,2513356,SANTA INÊS,324
PB,2513406,SANTA LUZIA,456
PB,2513505,SANTANA DE MANGUEIRA,402
PB,2513604,SANTANA DOS GARROTES,354
PB,2513653,JOCA CLAUDINO,74
PB,2513703,SANTA RITA,728
PB,2513802,SANTA TERESINHA,358
PB,2513851,SANTO ANDRÉ,198
PB,2513901,SÃO BENTO,248
PB,2513927,SÃO BENTINHO,197
PB,2513943,SÃO DOMINGOS DO CARIRI,219
PB,2513968,SÃO DOMINGOS,169
PB,2513984,SÃO FRANCISCO,95
PB,2514008,SÃO JOÃO DO CARIRI,653
PB,2514107,SÃO JOÃO DO TIGRE,816
PB,2514206,SÃO JOSÉ DA LAGOA TAPADA,342
PB,2514305,SÃO JOSÉ DE CAIANA,176
PB,2514404,SÃO JOSÉ DE ESPINHARAS,726
PB,2514453,SÃO JOSÉ DOS RAMOS,98
PB,2514503,SÃO JOSÉ DE PIRANHAS,677
PB,2514552,SÃO JOSÉ DE PRINCESA,158
PB,2514602,SÃO JOSÉ DO BONFIM,135
PB,2514651,SÃO JOSÉ DO BREJO DO CRUZ,255
PB,2514701,SÃO JOSÉ DO SABUGI,207
PB,2514800,SÃO JOSÉ DOS CORDEIROS,377
PB,2514909,SÃO MAMEDE,531
PB,2515005,SÃO MIGUEL DE TAIPU,93
PB,2515104,SÃO SEBASTIÃO DE LAGOA DE ROÇA,50
PB,2515203,SÃO SEBASTIÃO DO UMBUZEIRO,461
PB,2515302,SAPÉ,316
PB,2515401,SÃO VICENTE DO SERIDÓ,265
PB,2515500,SERRA BRANCA,688
PB,2515609,SERRA DA RAIZ,29
PB,2515708,SERRA GRANDE,83
PB,2515807,SERRA REDONDA,56
PB,2515906,SERRARIA,65
PB,2515930,SERTÃOZINHO,33
PB,2515971,SOBRADO,62
PB,2516003,SOLÂNEA,233
PB,2516102,SOLEDADE,560
PB,2516151,SOSSÊGO,155
PB,2516201,SOUSA,739
PB,2516300,SUMÉ,838
PB,2516409,TACIMA,246
PB,2516508,TAPEROÁ,628
PB,2516607,TAVARES,237
PB,2516706,TEIXEIRA,161
PB,2516755,TENÓRIO,105
PB,2516805,TRIUNFO,220
PB,2516904,UIRAÚNA,294
PB,2517001,UMBUZEIRO,187
PB,2517100,VÁRZEA,191
PB,2517209,VIEIRÓPOLIS,147
PB,2517407,ZABELÊ,109
PE,2600054,ABREU E LIMA,126
PE,2600104,AFOGADOS DA INGAZEIRA,378
PE,2600203,AFRÂNIO,1491
PE,2600302,AGRESTINA,201
PE,2600401,ÁGUA PRETA,533
PE,2600500,ÁGUAS BELAS,886
PE,2600609,ALAGOINHA,216
PE,2600708,ALIANÇA,273
PE,2600807,ALTINHO,453
PE,2600906,AMARAJI,235
PE,2601003,ANGELIM,118
PE,2601052,ARAÇOIABA,96
PE,2601102,ARARIPINA,2037
PE,2601201,ARCOVERDE,323
PE,2601300,BARRA DE GUABIRABA,121
PE,2601409,BARREIROS,233
PE,2601508,BELÉM DE MARIA,75
PE,2601607,BELÉM DO SÃO FRANCISCO,1831
PE,2601706,BELO JARDIM,648
PE,2601805,BETÂNIA,1244
PE,2601904,BEZERROS,493
PE,2602001,BODOCÓ,1622
PE,2602100,BOM CONSELHO,792
PE,2602209,BOM JARDIM,218
PE,2602308,BONITO,390
PE,2602407,BREJÃO,160
PE,2602506,BREJINHO,106
PE,2602605,BREJO DA MADRE DE DEUS,762
PE,2602704,BUENOS AIRES,93
PE,2602803,BUÍQUE,1321
PE,2602902,CABO DE SANTO AGOSTINHO,445
PE,2603009,CABROBÓ,1659
PE,2603108,CACHOEIRINHA,179
PE,2603207,CAETÉS,295
PE,2603306,CALÇADO,122
PE,2603405,CALUMBI,179
PE,2603454,CAMARAGIBE,51
PE,2603504,CAMOCIM DE SÃO FÉLIX,72
PE,2603603,CAMUTANGA,39
PE,2603702,CANHOTINHO,423
PE,2603801,CAPOEIRAS,336
PE,2603900,CARNAÍBA,428
PE,2603926,CARNAUBEIRA DA PENHA,1005
PE,2604007,CARPINA,148
PE,2604106,CARUARU,921
PE,2604155,CASINHAS,116
PE,2604205,CATENDE,207
PE,2604304,CEDRO,149
PE,2604403,CHÃ DE ALEGRIA,49
PE,2604502,CHÃ GRANDE,85
PE,2604601,CONDADO,90
PE,2604700,CORRENTES,318
PE,2604809,CORTÊS,101
PE,2604908,CUMARU,292
PE,2605004,CUPIRA,95
PE,2605103,CUSTÓDIA,1404
PE,2605152,DORMENTES,1539
PE,2605202,ESCADA,342
PE,2605301,EXU,1337
PE,2605400,FEIRA NOVA,108
PE,2605459,FERNANDO DE NORONHA,19
PE,2605509,FERREIROS,93
PE,2605608,FLORES,996
PE,2605707,FLORESTA,3644
PE,2605806,FREI MIGUELINHO,213
PE,2605905,GAMELEIRA,256
PE,2606002,GARANHUNS,459
PE,2606101,GLÓRIA DO GOITÁ,232
PE,2606200,GOIANA,446
PE,2606309,GRANITO,522
PE,2606408,GRAVATÁ,504
PE,2606507,IATI,635
PE,2606606,IBIMIRIM,1906
PE,2606705,IBIRAJUBA,190
PE,2606804,IGARASSU,306
PE,2606903,IGUARACY,838
PE,2607000,INAJÁ,1168
PE,2607109,INGAZEIRA,244
PE,2607208,IPOJUCA,522
PE,2607307,IPUBI,694
PE,2607406,ITACURUBA,430
PE,2607505,ITAÍBA,1062
PE,2607604,ILHA DE ITAMARACÁ,67
PE,2607653,ITAMBÉ,304
PE,2607703,ITAPETIM,405
PE,2607752,ITAPISSUMA,74
PE,2607802,ITAQUITINGA,163
PE,2607901,JABOATÃO DOS GUARARAPES,259
PE,2607950,JAQUEIRA,87
PE,2608008,JATAÚBA,715
PE,2608057,JATOBÁ,278
PE,2608107,JOÃO ALFREDO,140
PE,2608206,JOAQUIM NABUCO,122
PE,2608255,JUCATI,121
PE,2608305,JUPI,105
PE,2608404,JUREMA,148
PE,2608453,LAGOA DO CARRO,70
PE,2608503,LAGOA DE ITAENGA,57
PE,2608602,LAGOA DO OURO,199
PE,2608701,LAGOA DOS GATOS,225
PE,2608750,LAGOA GRANDE,1850
PE,2608800,LAJEDO,189
PE,2608909,LIMOEIRO,274
PE,2609006,MACAPARANA,108
PE,2609105,MACHADOS,60
PE,2609154,MANARI,345
PE,2609204,MARAIAL,200
PE,2609303,MIRANDIBA,822
PE,2609402,MORENO,196
PE,2609501,NAZARÉ DA MATA,131
PE,2609600,OLINDA,41
PE,2609709,OROBÓ,139
PE,2609808,OROCÓ,555
PE,2609907,OURICURI,2382
PE,2610004,PALMARES,339
PE,2610103,PALMEIRINA,169
PE,2610202,PANELAS,380
PE,2610301,PARANATAMA,185
PE,2610400,PARNAMIRIM,2610
PE,2610509,PASSIRA,327
PE,2610608,PAUDALHO,275
PE,2610707,PAULISTA,97
PE,2610806,PEDRA,921
PE,2610905,PESQUEIRA,981
PE,2611002,PETROLÂNDIA,1057
PE,2611101,PETROLINA,4562
PE,2611200,POÇÃO,204
PE,2611309,POMBOS,240
PE,2611408,PRIMAVERA,113
PE,2611507,QUIPAPÁ,231
PE,2611533,QUIXABA,211
PE,2611606,RECIFE,219
PE,2611705,RIACHO DAS ALMAS,314
PE,2611804,RIBEIRÃO,290
PE,2611903,RIO FORMOSO,227
PE,2612000,SAIRÉ,190
PE,2612109,SALGADINHO,87
PE,2612208,SALGUEIRO,1679
PE,2612307,SALOÁ,252
PE,2612406,SANHARÓ,269
PE,2612455,SANTA CRUZ,1246
PE,2612471,SANTA CRUZ DA BAIXA VERDE,115
PE,2612505,SANTA CRUZ DO CAPIBARIBE,335
PE,2612554,SANTA FILOMENA,1005
PE,2612604,SANTA MARIA DA BOA VISTA,3001
PE,2612703,SANTA MARIA DO CAMBUCÁ,92
PE,2612802,SANTA TEREZINHA,200
PE,2612901,SÃO BENEDITO DO SUL,160
PE,2613008,SÃO BENTO DO UNA,719
PE,2613107,SÃO CAITANO,382
PE,2613206,SÃO JOÃO,258
PE,2613305,SÃO JOAQUIM DO MONTE,232
PE,2613404,SÃO JOSÉ DA COROA GRANDE,69
PE,2613503,SÃO JOSÉ DO BELMONTE,1474
PE,2613602,SÃO JOSÉ DO EGITO,794
PE,2613701,SÃO LOURENÇO DA MATA,262
PE,2613800,SÃO VICENTE FÉRRER,114
PE,2613909,SERRA TALHADA,2980
PE,2614006,SERRITA,1535
PE,2614105,SERTÂNIA,2422
PE,2614204,SIRINHAÉM,374
PE,2614303,MOREILÂNDIA,404
PE,2614402,SOLIDÃO,138
PE,2614501,SURUBIM,253
PE,2614600,TABIRA,388
PE,2614709,TACAIMBÓ,228
PE,2614808,TACARATU,1265
PE,2614857,TAMANDARÉ,214
PE,2615003,TAQUARITINGA DO NORTE,475
PE,2615102,TEREZINHA,151
PE,2615201,TERRA NOVA,319
PE,2615300,TIMBAÚBA,288
PE,2615409,TORITAMA,26
PE,2615508,TRACUNHAÉM,135
PE,2615607,TRINDADE,296
PE,2615706,TRIUNFO,192
PE,2615805,TUPANATINGA,950
PE,2615904,TUPARETAMA,179
PE,2616001,VENTUROSA,335
PE,2616100,VERDEJANTE,476
PE,2616183,VERTENTE DO LÉRIO,74
PE,2616209,VERTENTES,196
PE,2616308,VICÊNCIA,228
PE,2616407,VITÓRIA DE SANTO ANTÃO,336
PE,2616506,XEXÉU,111
AL,2700102,ÁGUA BRANCA,468
AL,2700201,ANADIA,186
AL,2700300,ARAPIRACA,346
AL,2700409,ATALAIA,533
AL,2700508,BARRA DE SANTO ANTÔNIO,131
AL,2700607,BARRA DE SÃO MIGUEL,74
AL,2700706,BATALHA,319
AL,2700805,BELÉM,67
AL,2700904,BELO MONTE,335
AL,2701001,BOCA DA MATA,186
AL,2701100,BRANQUINHA,165
AL,2701209,CACIMBINHAS,274
AL,2701308,CAJUEIRO,94
AL,2701357,CAMPESTRE,66
AL,2701407,CAMPO ALEGRE,313
AL,2701506,CAMPO GRANDE,170
AL,2701605,CANAPI,603
AL,2701704,CAPELA,258
AL,2701803,CARNEIROS,102
AL,2701902,CHÃ PRETA,169
AL,2702009,COITÉ DO NÓIA,89
AL,2702108,COLÔNIA LEOPOLDINA,208
AL,2702207,COQUEIRO SECO,40
AL,2702306,CORURIPE,898
AL,2702355,CRAÍBAS,279
AL,2702405,DELMIRO GOUVEIA,627
AL,2702504,DOIS RIACHOS,140
AL,2702553,ESTRELA DE ALAGOAS,261
AL,2702603,FEIRA GRANDE,178
AL,2702702,FELIZ DESERTO,110
AL,2702801,FLEXEIRAS,333
AL,2702900,GIRAU DO PONCIANO,513
AL,2703007,IBATEGUARA,265
AL,2703106,IGACI,334
AL,2703205,IGREJA NOVA,427
AL,2703304,INHAPI,372
AL,2703403,JACARÉ DOS HOMENS,149
AL,2703502,JACUÍPE,209
AL,2703601,JAPARATINGA,85
AL,2703700,JARAMATAIA,106
AL,2703759,JEQUIÁ DA PRAIA,335
AL,2703809,JOAQUIM GOMES,298
AL,2703908,JUNDIÁ,89
AL,2704005,JUNQUEIRO,248
AL,2704104,LAGOA DA CANOA,84
AL,2704203,LIMOEIRO DE ANADIA,309
AL,2704302,MACEIÓ,509
AL,2704401,MAJOR ISIDORO,448
AL,2704500,MARAGOGI,334
AL,2704609,MARAVILHA,332
AL,2704708,MARECHAL DEODORO,331
AL,2704807,MARIBONDO,180
AL,2704906,MAR VERMELHO,92
AL,2705002,MATA GRANDE,915
AL,2705101,MATRIZ DE CAMARAGIBE,238
AL,2705200,MESSIAS,114
AL,2705309,MINADOR DO NEGRÃO,167
AL,2705408,MONTEIRÓPOLIS,87
AL,2705507,MURICI,418
AL,2705606,NOVO LINO,216
AL,2705705,OLHO D'ÁGUA DAS FLORES,191
AL,2705804,OLHO D'ÁGUA DO CASADO,321
AL,2705903,OLHO D'ÁGUA GRANDE,117
AL,2706000,OLIVENÇA,176
AL,2706109,OURO BRANCO,197
AL,2706208,PALESTINA,38
AL,2706307,PALMEIRA DOS ÍNDIOS,451
AL,2706406,PÃO DE AÇÚCAR,692
AL,2706422,PARICONHA,255
AL,2706448,PARIPUEIRA,93
AL,2706505,PASSO DE CAMARAGIBE,252
AL,2706604,PAULO JACINTO,118
AL,2706703,PENEDO,690
AL,2706802,PIAÇABUÇU,241
AL,2706901,PILAR,251
AL,2707008,PINDOBA,117
AL,2707107,PIRANHAS,410
AL,2707206,POÇO DAS TRINCHEIRAS,284
AL,2707305,PORTO CALVO,313
AL,2707404,PORTO DE PEDRAS,257
AL,2707503,PORTO REAL DO COLÉGIO,237
AL,2707602,QUEBRANGULO,320
AL,2707701,RIO LARGO,294
AL,2707800,ROTEIRO,129
AL,2707909,SANTA LUZIA DO NORTE,29
AL,2708006,SANTANA DO IPANEMA,438
AL,2708105,SANTANA DO MUNDAÚ,225
AL,2708204,SÃO BRÁS,140
AL,2708303,SÃO JOSÉ DA LAJE,257
AL,2708402,SÃO JOSÉ DA TAPERA,494
AL,2708501,SÃO LUÍS DO QUITUNDE,397
AL,2708600,SÃO MIGUEL DOS CAMPOS,361
AL,2708709,SÃO MIGUEL DOS MILAGRES,77
AL,2708808,SÃO SEBASTIÃO,315
AL,2708907,SATUBA,41
AL,2708956,SENADOR RUI PALMEIRA,342
AL,2709004,TANQUE D'ARCA,125
AL,2709103,TAQUARANA,154
AL,2709152,TEOTÔNIO VILELA,299
AL,2709202,TRAIPU,686
AL,2709301,UNIÃO DOS PALMARES,421
AL,2709400,VIÇOSA,372
SE,2800100,AMPARO DE SÃO FRANCISCO,35
SE,2800209,AQUIDABÃ,360
SE,2800308,ARACAJU,182
SE,2800407,ARAUÁ,199
SE,2800506,AREIA BRANCA,148
SE,2800605,BARRA DOS COQUEIROS,92
SE,2800670,BOQUIM,206
SE,2800704,BREJO GRANDE,144
SE,2801009,CAMPO DO BRITO,201
SE,2801108,CANHOBA,170
SE,2801207,CANINDÉ DE SÃO FRANCISCO,901
SE,2801306,CAPELA,442
SE,2801405,CARIRA,637
SE,2801504,CARMÓPOLIS,46
SE,2801603,CEDRO DE SÃO JOÃO,84
SE,2801702,CRISTINÁPOLIS,238
SE,2801900,CUMBE,128
SE,2802007,DIVINA PASTORA,90
SE,2802106,ESTÂNCIA,646
SE,2802205,FEIRA NOVA,183
SE,2802304,FREI PAULO,399
SE,2802403,GARARU,654
SE,2802502,GENERAL MAYNARD,20
SE,2802601,GRACHO CARDOSO,243
SE,2802700,ILHA DAS FLORES,55
SE,2802809,INDIAROBA,315
SE,2802908,ITABAIANA,337
SE,2803005,ITABAIANINHA,493
SE,2803104,ITABI,183
SE,2803203,ITAPORANGA D'AJUDA,740
SE,2803302,JAPARATUBA,366
SE,2803401,JAPOATÃ,408
SE,2803500,LAGARTO,969
SE,2803609,LARANJEIRAS,162
SE,2803708,MACAMBIRA,138
SE,2803807,MALHADA DOS BOIS,63
SE,2803906,MALHADOR,102
SE,2804003,MARUIM,96
SE,2804102,MOITA BONITA,95
SE,2804201,MONTE ALEGRE DE SERGIPE,408
SE,2804300,MURIBECA,74
SE,2804409,NEÓPOLIS,266
SE,2804458,NOSSA SENHORA APARECIDA,341
SE,2804508,NOSSA SENHORA DA GLÓRIA,757
SE,2804607,NOSSA SENHORA DAS DORES,482
SE,2804706,NOSSA SENHORA DE LOURDES,81
SE,2804805,NOSSA SENHORA DO SOCORRO,155
SE,2804904,PACATUBA,377
SE,2805000,PEDRA MOLE,82
SE,2805109,PEDRINHAS,33
SE,2805208,PINHÃO,156
SE,2805307,PIRAMBU,209
SE,2805406,POÇO REDONDO,1233
SE,2805505,POÇO VERDE,440
SE,2805604,PORTO DA FOLHA,877
SE,2805703,PROPRIÁ,93
SE,2805802,RIACHÃO DO DANTAS,531
SE,2805901,RIACHUELO,78
SE,2806008,RIBEIRÓPOLIS,259
SE,2806107,ROSÁRIO DO CATETE,103
SE,2806206,SALGADO,248
SE,2806305,SANTA LUZIA DO ITANHY,325
SE,2806404,SANTANA DO SÃO FRANCISCO,45
SE,2806503,SANTA ROSA DE LIMA,68
SE,2806602,SANTO AMARO DAS BROTAS,237
SE,2806701,SÃO CRISTÓVÃO,438
SE,2806800,SÃO DOMINGOS,102
SE,2806909,SÃO FRANCISCO,84
SE,2807006,SÃO MIGUEL DO ALEIXO,145
SE,2807105,SIMÃO DIAS,564
SE,2807204,SIRIRI,168
SE,2807303,TELHA,49
SE,2807402,TOBIAS BARRETO,1024
SE,2807501,TOMAR DO GERU,306
SE,2807600,UMBAÚBA,118
BA,2900108,ABAÍRA,539
BA,2900207,ABARÉ,1605
BA,2900306,ACAJUTIBA,181
BA,2900355,ADUSTINA,632
BA,2900405,ÁGUA FRIA,743
BA,2900504,ÉRICO CARDOSO,735
BA,2900603,AIQUARA,168
BA,2900702,ALAGOINHAS,708
BA,2900801,ALCOBAÇA,1482
BA,2900900,ALMADINA,245
BA,2901007,AMARGOSA,432
BA,2901106,AMÉLIA RODRIGUES,173
BA,2901155,AMÉRICA DOURADA,822
BA,2901205,ANAGÉ,1336
BA,2901304,ANDARAÍ,1590
BA,2901353,ANDORINHA,1362
BA,2901403,ANGICAL,1530
BA,2901502,ANGUERA,188
BA,2901601,ANTAS,322
BA,2901700,ANTÔNIO CARDOSO,294
BA,2901809,ANTÔNIO GONÇALVES,345
BA,2901908,APORÁ,479
BA,2901957,APUAREMA,151
BA,2902005,ARACATU,1490
BA,2902054,ARAÇÁS,475
BA,2902104,ARACI,1496
BA,2902203,ARAMARI,369
BA,2902252,ARATACA,436
BA,2902302,ARATUÍPE,174
BA,2902401,AURELINO LEAL,445
BA,2902500,BAIANÓPOLIS,3321
BA,2902609,BAIXA GRANDE,968
BA,2902658,BANZAÊ,410
BA,2902708,BARRA,11423
BA,2902807,BARRA DA ESTIVA,1657
BA,2902906,BARRA DO CHOÇA,765
BA,2903003,BARRA DO MENDES,1587
BA,2903102,BARRA DO ROCHA,214
BA,2903201,BARREIRAS,7860
BA,2903235,BARRO ALTO,415
BA,2903276,BARROCAS,207
BA,2903300,BARRO PRETO,202
BA,2903409,BELMONTE,1939
BA,2903508,BELO CAMPO,773
BA,2903607,BIRITINGA,554
BA,2903706,BOA NOVA,850
BA,2903805,BOA VISTA DO TUPIM,2972
BA,2903904,BOM JESUS DA LAPA,4116
BA,2903953,BOM JESUS DA SERRA,468
BA,2904001,BONINAL,897
BA,2904050,BONITO,791
BA,2904100,BOQUIRA,1426
BA,2904209,BOTUPORÃ,628
BA,2904308,BREJÕES,519
BA,2904407,BREJOLÂNDIA,2247
BA,2904506,BROTAS DE MACAÚBAS,2370
BA,2904605,BRUMADO,2208
BA,2904704,BUERAREMA,219
BA,2904753,BURITIRAMA,4047
BA,2904803,CAATIBA,512
BA,2904852,CABACEIRAS DO PARAGUAÇU,222
BA,2904902,CACHOEIRA,400
BA,2905008,CACULÉ,611
BA,2905107,CAÉM,541
BA,2905156,CAETANOS,878
BA,2905206,CAETITÉ,2652
BA,2905305,CAFARNAUM,644
BA,2905404,CAIRU,449
BA,2905503,CALDEIRÃO GRANDE,458
BA,2905602,CAMACAN,585
BA,2905701,CAMAÇARI,785
BA,2905800,CAMAMU,840
BA,2905909,CAMPO ALEGRE DE LOURDES,2781
BA,2906006,CAMPO FORMOSO,7162
BA,2906105,CANÁPOLIS,460
BA,2906204,CANARANA,580
BA,2906303,CANAVIEIRAS,1334
BA,2906402,CANDEAL,448
BA,2906501,CANDEIAS,252
BA,2906600,CANDIBA,434
BA,2906709,CÂNDIDO SALES,1170
BA,2906808,CANSANÇÃO,1352
BA,2906824,CANUDOS,3190
BA,2906857,CAPELA DO ALTO ALEGRE,630
BA,2906873,CAPIM GROSSO,465
BA,2906899,CARAÍBAS,806
BA,2906907,CARAVELAS,2378
BA,2907004,CARDEAL DA SILVA,293
BA,2907103,CARINHANHA,2529
BA,2907202,CASA NOVA,9647
BA,2907301,CASTRO ALVES,714
BA,2907400,CATOLÂNDIA,703
BA,2907509,CATU,427
BA,2907558,CATURAMA,716
BA,2907608,CENTRAL,567
BA,2907707,CHORROCHÓ,3005
BA,2907806,CÍCERO DANTAS,864
BA,2907905,CIPÓ,156
BA,2908002,COARACI,275
BA,2908101,COCOS,10141
BA,2908200,CONCEIÇÃO DA FEIRA,165
BA,2908309,CONCEIÇÃO DO ALMEIDA,285
BA,2908408,CONCEIÇÃO DO COITÉ,1015
BA,2908507,CONCEIÇÃO DO JACUÍPE,118
BA,2908606,CONDE,931
BA,2908705,CONDEÚBA,1348
BA,2908804,CONTENDAS DO SINCORÁ,977
BA,2908903,CORAÇÃO DE MARIA,378
BA,2909000,CORDEIROS,524
BA,2909109,CORIBE,2663
BA,2909208,CORONEL JOÃO SÁ,884
BA,2909307,CORRENTINA,11492
BA,2909406,COTEGIPE,4283
BA,2909505,CRAVOLÂNDIA,183
BA,2909604,CRISÓPOLIS,637
BA,2909703,CRISTÓPOLIS,1053
BA,2909802,CRUZ DAS ALMAS,139
BA,2909901,CURAÇÁ,5936
BA,2910008,DÁRIO MEIRA,414
BA,2910057,DIAS D'ÁVILA,184
BA,2910107,DOM BASÍLIO,689
BA,2910206,DOM MACEDO COSTA,95
BA,2910305,ELÍSIO MEDRADO,179
BA,2910404,ENCRUZILHADA,1890
BA,2910503,ENTRE RIOS,1188
BA,2910602,ESPLANADA,1299
BA,2910701,EUCLIDES DA CUNHA,1993
BA,2910727,EUNÁPOLIS,1426
BA,2910750,FÁTIMA,359
BA,2910776,FEIRA DA MATA,1176
BA,2910800,FEIRA DE SANTANA,1304
BA,2910859,FILADÉLFIA,580
BA,2910909,FIRMINO ALVES,172
BA,2911006,FLORESTA AZUL,321
BA,2911105,FORMOSA DO RIO PRETO,15902
BA,2911204,GANDU,230
BA,2911253,GAVIÃO,385
BA,2911303,GENTIO DO OURO,3818
BA,2911402,GLÓRIA,1567
BA,2911501,GONGOGI,202
BA,2911600,GOVERNADOR MANGABEIRA,107
BA,2911659,GUAJERU,873
BA,2911709,GUANAMBI,1272
BA,2911808,GUARATINGA,2189
BA,2911857,HELIÓPOLIS,339
BA,2911907,IAÇU,2342
BA,2912004,IBIASSUCÊ,483
BA,2912103,IBICARAÍ,231
BA,2912202,IBICOARA,817
BA,2912301,IBICUÍ,1139
BA,2912400,IBIPEBA,1382
BA,2912509,IBIPITANGA,954
BA,2912608,IBIQUERA,698
BA,2912707,IBIRAPITANGA,473
BA,2912806,IBIRAPUÃ,771
BA,2912905,IBIRATAIA,318
BA,2913002,IBITIARA,1834
BA,2913101,IBITITÁ,573
BA,2913200,IBOTIRAMA,1740
BA,2913309,ICHU,138
BA,2913408,IGAPORÃ,837
BA,2913457,IGRAPIÚNA,591
BA,2913507,IGUAÍ,860
BA,2913606,ILHÉUS,1589
BA,2913705,INHAMBUPE,1082
BA,2913804,IPECAETÁ,373
BA,2913903,IPIAÚ,280
BA,2914000,IPIRÁ,3105
BA,2914109,IPUPIARA,1056
BA,2914208,IRAJUBA,459
BA,2914307,IRAMAIA,1708
BA,2914406,IRAQUARA,992
BA,2914505,IRARÁ,268
BA,2914604,IRECÊ,319
BA,2914653,ITABELA,925
BA,2914703,ITABERABA,2386
BA,2914802,ITABUNA,401
BA,2914901,ITACARÉ,726
BA,2915007,ITAETÉ,1332
BA,2915106,ITAGI,311
BA,2915205,ITAGIBÁ,811
BA,2915304,ITAGIMIRIM,877
BA,2915353,ITAGUAÇU DA BAHIA,4310
BA,2915403,ITAJU DO COLÔNIA,1225
BA,2915502,ITAJUÍPE,271
BA,2915601,ITAMARAJU,2360
BA,2915700,ITAMARI,143
BA,2915809,ITAMBÉ,1536
BA,2915908,ITANAGRA,534
BA,2916005,ITANHÉM,1394
BA,2916104,ITAPARICA,118
BA,2916203,ITAPÉ,453
BA,2916302,ITAPEBI,1013
BA,2916401,ITAPETINGA,1651
BA,2916500,ITAPICURU,1557
BA,2916609,ITAPITANGA,421
BA,2916708,ITAQUARA,344
BA,2916807,ITARANTIM,1674
BA,2916856,ITATIM,548
BA,2916906,ITIRUÇU,322
BA,2917003,ITIÚBA,1651
BA,2917102,ITORORÓ,314
BA,2917201,ITUAÇU,1199
BA,2917300,ITUBERÁ,415
BA,2917334,IUIU,1522
BA,2917359,JABORANDI,9989
BA,2917409,JACARACI,1332
BA,2917508,JACOBINA,2193
BA,2917607,JAGUAQUARA,925
BA,2917706,JAGUARARI,2466
BA,2917805,JAGUARIPE,863
BA,2917904,JANDAÍRA,644
BA,2918001,JEQUIÉ,2969
BA,2918100,JEREMOABO,4627
BA,2918209,JIQUIRIÇÁ,239
BA,2918308,JITAÚNA,262
BA,2918357,JOÃO DOURADO,913
BA,2918407,JUAZEIRO,6721
BA,2918456,JUCURUÇU,1458
BA,2918506,JUSSARA,1355
BA,2918555,JUSSARI,329
BA,2918605,JUSSIAPE,590
BA,2918704,LAFAIETE COUTINHO,498
